카테고리,페이지,상품명,브랜드,가격,링크,이미지 경로,이미지 URL
여성 > 의류 > 상의,1,"링서울
pintuck frill blouse-black
75,500
무료배송
3,944
4.8 (54)",링서울,"링서울
pintuck frill blouse-black",https://product.29cm.co.kr/catalog/3239225?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/링서울/링서울pintuck_frill_blouse-black75500무료배송39444.8_54.jpg,https://img.29cm.co.kr/item/202504/11f02017fbfd185cb1318fdeac358d4b.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"베리시
코튼 브라탑 스퀘어넥
38%
26,640
쿠폰
무료배송
2,497
4.6 (58)",베리시,"베리시
코튼 브라탑 스퀘어넥",https://product.29cm.co.kr/catalog/3272753?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/베리시/베리시코튼_브라탑_스퀘어넥3826640쿠폰무료배송24974.6_58.jpg,https://img.29cm.co.kr/item/202505/11f03552384065ba89303b01d4e5c589.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"론론
GUAVA BASIC FIT T SHIRTS WHITE
24%
41,800
쿠폰
무료배송
3,377
4.8 (4)",론론,"론론
GUAVA BASIC FIT T SHIRTS WHITE",https://product.29cm.co.kr/catalog/3291683?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/론론/론론GUAVA_BASIC_FIT_T_SHIRTS_WHITE2441800쿠폰무료배송33774.jpg,https://img.29cm.co.kr/item/202505/11f036de517c0ff0898a6d7fa9ade1f4.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"타입서비스
[6차] Rabbit Ruched Top [White]
68,000
무료배송
20,494
4.8 (425)",타입서비스,"타입서비스
[6차] Rabbit Ruched Top [White]",https://product.29cm.co.kr/catalog/3055719?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/타입서비스/타입서비스6차_Rabbit_Ruched_Top_White68000무료배송204944.8_4.jpg,https://img.29cm.co.kr/item/202502/11efe9b9ee35a7a385219f0952298039.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"비터셀즈
[은채PICK] Orchard Mansion Tee-Dark Grey
10%
35,100
무료배송
9,413
4.8 (231)",비터셀즈,"비터셀즈
[은채PICK] Orchard Mansion Tee-Dark Grey",https://product.29cm.co.kr/catalog/3114519?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/비터셀즈/비터셀즈은채PICK_Orchard_Mansion_Tee-Dark_Grey1035100무료배.jpg,https://img.29cm.co.kr/item/202503/11f00b69d92b99378e7bb3614cd05ac8.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"하네
[스크런치 SET] 플로우 체크 시어 셔츠 4Color
37%
62,100
쿠폰
2,126
0 (0)",하네,"하네
[스크런치 SET] 플로우 체크 시어 셔츠 4Color",https://product.29cm.co.kr/catalog/3266783?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/하네/하네스크런치_SET_플로우_체크_시어_셔츠_4Color3762100쿠폰21260_0.jpg,https://img.29cm.co.kr/item/202505/11f039dc8ca706a6898a1915184706b0.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"제너럴아이디어
WOMAN 텐셀 카라 레이어드 하프 풀오버 [BLACK] / WBE2L05533
29%
36,900
쿠폰
4,040
4.9 (39)",제너럴아이디어,"제너럴아이디어
WOMAN 텐셀 카라 레이어드 하프 풀오버 [BLACK] / WBE2L05533",https://product.29cm.co.kr/catalog/3167970?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/제너럴아이디어/제너럴아이디어WOMAN_텐셀_카라_레이어드_하프_풀오버_BLACK__WBE2L0553329.png,https://img.29cm.co.kr/item/202504/11f020eb55e6ae3db170757d60143d19.png?width=400&format=webp
여성 > 의류 > 상의,1,"파르티멘토 우먼
[29CM 단독 컬러] PW 90s SHORT SLEEVE TEE_10COLORS
10%
35,100
무료배송
57,075
5 (5,552)",파르티멘토,"파르티멘토 우먼
[29CM 단독 컬러] PW 90s SHORT SLEEVE TEE_10COLORS",https://product.29cm.co.kr/catalog/1942789?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/파르티멘토/파르티멘토_우먼29CM_단독_컬러_PW_90s_SHORT_SLEEVE_TEE_10COLOR.jpg,https://img.29cm.co.kr/item/202504/11f00e9ebadad2e8b13139a3cca1d356.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"레이브
Lace Square Neck Blouse in White VW5MB123-01
118,000
9,455
4.5 (54)",레이브,"레이브
Lace Square Neck Blouse in White VW5MB123-01",https://product.29cm.co.kr/catalog/3167549?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/레이브/레이브Lace_Square_Neck_Blouse_in_White_VW5MB123-01118.jpg,https://img.29cm.co.kr/item/202504/11f01fff76906017b170cf306265c4d3.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"아메스 월드와이드
ROUND HEM CROP TEE BLUE (AM2EMUT520A)
30%
27,300
무료배송
25,075
4.8 (351)",아메스,"아메스 월드와이드
ROUND HEM CROP TEE BLUE (AM2EMUT520A)",https://product.29cm.co.kr/catalog/2605609?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/아메스/아메스_월드와이드ROUND_HEM_CROP_TEE_BLUE_AM2EMUT520A302730.jpg,https://img.29cm.co.kr/item/202408/11ef50b030703221aad279b36beb7f85.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"토마스모어
TF5-SH07 페이퍼셔츠 (12 Color)
59,700
무료배송
60,328
4.8 (19,273)",토마스모어,"토마스모어
TF5-SH07 페이퍼셔츠 (12 Color)",https://product.29cm.co.kr/catalog/1911054?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/토마스모어/토마스모어TF5-SH07_페이퍼셔츠_12_Color59700무료배송603284.8_1927.jpg,https://img.29cm.co.kr/item/202504/11f00fa0154b0f32b1313bd1dc5b0182.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"모헤
MHE signature tee _ 11컬러
33,000
63,511
4.8 (5,971)",모헤,"모헤
MHE signature tee _ 11컬러",https://product.29cm.co.kr/catalog/1985434?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/모헤/모헤MHE_signature_tee___11컬러33000635114.8_5971.jpg,https://img.29cm.co.kr/next-product/2023/03/27/e3e3d839a06547ac8bec7f47d9261b35_20230327121121.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"로우클래식
LOVE PARK T-SHIRT_CHARCOAL_LC251TS14CC
5%
56,050
23,493
4.9 (2,307)",로우클래식,"로우클래식
LOVE PARK T-SHIRT_CHARCOAL_LC251TS14CC",https://product.29cm.co.kr/catalog/2469168?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/로우클래식/로우클래식LOVE_PARK_T-SHIRT_CHARCOAL_LC251TS14CC5560502.jpg,https://img.29cm.co.kr/next-product/2025/03/04/b13dfb79337f4fbf8eb1175a11de6acd_20250304000946.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"베리시
코튼 브라탑 버튼
38%
26,640
쿠폰
무료배송
2,023
4.6 (38)",베리시,"베리시
코튼 브라탑 버튼",https://product.29cm.co.kr/catalog/3272763?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/베리시/베리시코튼_브라탑_버튼3826640쿠폰무료배송20234.6_38.jpg,https://img.29cm.co.kr/item/202505/11f03552421e5629b17081059b5e1bfb.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"어랜
(4차_6/5예약배송)Lace pintuck blouse_ivory
189,000
10,678
4.8 (21)",어랜,"어랜
(4차_6/5예약배송)Lace pintuck blouse_ivory",https://product.29cm.co.kr/catalog/3142063?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/어랜/어랜4차_65예약배송Lace_pintuck_blouse_ivory189000106784.8.jpg,https://img.29cm.co.kr/item/202504/11f019f0e561ea1cb1314759fe326baa.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"문선
MJ S2 01 M.C UNISEX, Stripe PK Half Shirt / Pink
25%
59,200
12,176
4.8 (209)",문선,"문선
MJ S2 01 M.C UNISEX, Stripe PK Half Shirt / Pink",https://product.29cm.co.kr/catalog/2647587?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/문선/문선MJ_S2_01_M.C_UNISEX_Stripe_PK_Half_Shirt__Pink25.jpg,https://img.29cm.co.kr/item/202407/11ef4e425bc7718f89fb0bfa73675e8d.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"마리떼 프랑소와 저버
W VINTAGE BASEBALL RINGER TEE ivory
15%
47,025
쿠폰
11,230
4.8 (696)",마리떼,"마리떼 프랑소와 저버
W VINTAGE BASEBALL RINGER TEE ivory",https://product.29cm.co.kr/catalog/2540834?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/마리떼/마리떼_프랑소와_저버W_VINTAGE_BASEBALL_RINGER_TEE_ivory1547.jpg,https://img.29cm.co.kr/item/202505/11f03521a5537b79b170adf09e05f09c.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"토마스모어
TF2-TS02 치코 스트라이프 티 - 네이비
5%
32,205
무료배송
2,174
4.9 (125)",토마스모어,"토마스모어
TF2-TS02 치코 스트라이프 티 - 네이비",https://product.29cm.co.kr/catalog/3241742?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/토마스모어/토마스모어TF2-TS02_치코_스트라이프_티_-_네이비532205무료배송21744.9_12.jpg,https://img.29cm.co.kr/item/202505/11f036d1d17fbe97bb0667d6e84bd2b6.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"링서울
shirring Peplum blouse-stripe [6/18 부터 순차 발송]
10%
58,500
무료배송
2,355
5 (8)",링서울,"링서울
shirring Peplum blouse-stripe [6/18 부터 순차 발송]",https://product.29cm.co.kr/catalog/3237801?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/링서울/링서울shirring_Peplum_blouse-stripe_618_부터_순차_발송10585.jpg,https://img.29cm.co.kr/item/202504/11f01ff33bf6cf9eb131fd036d0a1fc3.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"튜드먼트
CAKE BEAR TEE (CHARCOAL)
19%
44,412
쿠폰
무료배송
2,224
4.7 (21)",튜드먼트,"튜드먼트
CAKE BEAR TEE (CHARCOAL)",https://product.29cm.co.kr/catalog/3191704?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/튜드먼트/튜드먼트CAKE_BEAR_TEE_CHARCOAL1944412쿠폰무료배송22244.7_21.jpg,https://img.29cm.co.kr/item/202505/11f02fc3b28712a5b1700541f85d5c27.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"꼼파뇨
익스플로 버니 반팔티 3color
47%
26,675
쿠폰
12,628
4.8 (761)",꼼파뇨,"꼼파뇨
익스플로 버니 반팔티 3color",https://product.29cm.co.kr/catalog/2644401?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/꼼파뇨/꼼파뇨익스플로_버니_반팔티_3color4726675쿠폰126284.8_761.jpg,https://img.29cm.co.kr/next-product/2024/05/16/6f6769346e6f48ed8027114ae65d619b_20240516152535.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"노운베러
[9차:06/13 예약배송] Multi stripe collar T-shirt_Ivory
28%
44,795
쿠폰
3,073
4.8 (56)",노운베러,"노운베러
[9차:06/13 예약배송] Multi stripe collar T-shirt_Ivory",https://product.29cm.co.kr/catalog/3137157?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/노운베러/노운베러9차0613_예약배송_Multi_stripe_collar_T-shirt_Ivory2.jpg,https://img.29cm.co.kr/next-product/2025/03/11/79266e341de14809aa92e8e26b4763e6_20250311192336.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"파르티멘토 우먼
MIX DOT ALL-OVER PRINTED SHORT SLEEVE TEE_NAVY
15%
35,700
무료배송
8,595
4.8 (117)",파르티멘토,"파르티멘토 우먼
MIX DOT ALL-OVER PRINTED SHORT SLEEVE TEE_NAVY",https://product.29cm.co.kr/catalog/3151863?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/파르티멘토/파르티멘토_우먼MIX_DOT_ALL-OVER_PRINTED_SHORT_SLEEVE_TEE_.jpg,https://img.29cm.co.kr/item/202505/11f03ab8ef76a9e397754f967f0001c9.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"론론
KNOT BUSTIER 2 WAY SHORT SLEEVE T SHIRT GREY
15%
47,025
쿠폰
무료배송
18,923
5 (273)",론론,"론론
KNOT BUSTIER 2 WAY SHORT SLEEVE T SHIRT GREY",https://product.29cm.co.kr/catalog/2660680?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/론론/론론KNOT_BUSTIER_2_WAY_SHORT_SLEEVE_T_SHIRT_GREY1547.jpg,https://img.29cm.co.kr/item/202405/11ef1b4dc4bdcef3bb1453de6f81d411.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"토마스모어
TF2-TS10 씬 스트라이프 티 - 워터와인
5%
32,015
무료배송
2,442
4.8 (102)",토마스모어,"토마스모어
TF2-TS10 씬 스트라이프 티 - 워터와인",https://product.29cm.co.kr/catalog/3241734?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/토마스모어/토마스모어TF2-TS10_씬_스트라이프_티_-_워터와인532015무료배송24424.8_10.jpg,https://img.29cm.co.kr/item/202504/11f02585e6eb6580b131c30974b6fcdb.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"드로우핏 우먼
에델 퍼프 슬리브 반팔 블라우스 [BLACK]
10%
57,600
무료배송
6,010
4.7 (26)",드로우핏,"드로우핏 우먼
에델 퍼프 슬리브 반팔 블라우스 [BLACK]",https://product.29cm.co.kr/catalog/3208655?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/드로우핏/드로우핏_우먼에델_퍼프_슬리브_반팔_블라우스_BLACK1057600무료배송60104.7_2.jpg,https://img.29cm.co.kr/item/202504/11f015c38cf52f88b13121ef7d7e541f.jpg?width=400&format=webp
여성 > 의류 > 상의,1,"파사드패턴
실켓 코튼 티셔츠_8color
58,000
31,142
4.7 (5,072)",파사드패턴,"파사드패턴
실켓 코튼 티셔츠_8color",https://product.29cm.co.kr/catalog/995877?colors=&categoryLargeCode=268100100&categoryMediumCode=268103100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=1,images/파사드패턴/파사드패턴실켓_코튼_티셔츠_8color58000311424.7_5072.jpg,https://img.29cm.co.kr/next-product/2021/02/24/2e7bf8d7657e4387af74537b70133546_20210224183710.jpg?width=400&format=webp
